InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537422,72802C,VANILLA SCENT CANDLE JEWELLED BOX,1,12/6/2010 15:27,4.25,17812.0,United Kingdom
537759,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,12/8/2010 11:42,1.49,13126.0,United Kingdom
550106,20712,JUMBO BAG WOODLAND ANIMALS,1,4/14/2011 12:31,2.08,13772.0,United Kingdom
573106,21249,WOODLAND  HEIGHT CHART STICKERS ,12,10/27/2011 15:05,2.95,12626.0,Germany
573553,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,10/31/2011 13:48,8.29,,United Kingdom
536621,22561,WOODEN SCHOOL COLOURING SET,12,12/2/2010 10:35,1.65,13108.0,United Kingdom
573772,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,11/1/2011 10:16,2.55,17377.0,United Kingdom
537396,22763,KEY CABINET MA CAMPAGNE,2,12/6/2010 14:08,9.95,17223.0,United Kingdom
578065,23370,SET 36 COLOURING PENCILS DOILY,1,11/22/2011 15:41,2.46,,United Kingdom
556102,23126,FELTCRAFT GIRL AMELIE KIT,4,6/8/2011 16:15,4.95,13115.0,United Kingdom
566557,22812,PACK 3 BOXES CHRISTMAS PANNETONE,96,9/13/2011 11:47,1.65,14646.0,Netherlands
542192,22383,LUNCH BAG SUKI  DESIGN ,10,1/26/2011 11:27,1.65,14049.0,United Kingdom
565933,POST,POSTAGE,1,9/8/2011 10:43,15.0,15885.0,United Kingdom
537642,22569,FELTCRAFT CUSHION BUTTERFLY,1,12/7/2010 15:33,7.62,,United Kingdom
565915,22766,PHOTO FRAME CORNICE,2,9/7/2011 15:52,2.95,15752.0,United Kingdom
C577323,22485,SET OF 2 WOODEN MARKET CRATES,-1,11/18/2011 13:57,12.75,17904.0,United Kingdom
578344,22912,YELLOW COAT RACK PARIS FASHION,1,11/24/2011 9:21,10.79,,United Kingdom
537823,22135,LADLE LOVE HEART PINK,1,12/8/2010 14:25,0.85,,United Kingdom
554514,90070,RUBY GLASS CLUSTER BRACELET,1,5/24/2011 15:58,6.23,,United Kingdom
540681,21212,PACK OF 72 RETROSPOT CAKE CASES,2,1/10/2011 16:25,1.28,,United Kingdom
574956,23497,CLASSIC CHROME BICYCLE BELL ,12,11/8/2011 9:54,1.45,16732.0,United Kingdom
564256,23293,SET OF 12 FAIRY CAKE BAKING CASES,4,8/24/2011 10:45,0.83,14796.0,United Kingdom
561214,22029,SPACEBOY BIRTHDAY CARD,1,7/25/2011 17:00,0.83,,United Kingdom
574029,23375,50'S CHRISTMAS PAPER GIFT BAG,20,11/2/2011 12:34,0.82,12955.0,United Kingdom
557125,23285,PINK VINTAGE SPOT BEAKER,612,6/16/2011 18:40,0.72,17450.0,United Kingdom
567656,85087,CANDY SPOT CUSHION COVER,4,9/21/2011 14:40,3.29,14096.0,United Kingdom
556459,23301,GARDENERS KNEELING PAD KEEP CALM ,4,6/10/2011 17:25,3.29,,United Kingdom
564943,22980,PANTRY SCRUBBING BRUSH,2,8/31/2011 13:23,1.65,17706.0,United Kingdom
548003,22697,GREEN REGENCY TEACUP AND SAUCER,6,3/29/2011 10:39,2.95,18044.0,United Kingdom
573125,23172,REGENCY TEA PLATE PINK,12,10/27/2011 16:31,1.65,16855.0,United Kingdom
540026,22249,DECORATION WHITE CHICK MAGIC GARDEN,16,1/4/2011 13:25,0.81,,United Kingdom
554789,22560,TRADITIONAL MODELLING CLAY,48,5/26/2011 12:07,1.06,16966.0,United Kingdom
541493,22355,CHARLOTTE BAG SUKI DESIGN,78,1/18/2011 14:29,2.46,,United Kingdom
578277,23503,PLAYING CARDS KEEP CALM & CARRY ON,20,11/23/2011 13:51,1.25,12723.0,France
549257,21136,PAINTED METAL PEARS ASSORTED,1,4/7/2011 12:29,1.69,14465.0,United Kingdom
569700,23162,REGENCY TEA STRAINER,1,10/5/2011 15:56,7.46,,United Kingdom
562592,21311,SET/4 BIRD MIRROR MAGNETS ,23,8/7/2011 15:43,0.29,13418.0,United Kingdom
577695,23429,RED RETRO KITCHEN WALL CLOCK,2,11/21/2011 11:55,8.15,15645.0,United Kingdom
544071,22960,JAM MAKING SET WITH JARS,12,2/15/2011 14:30,3.75,16317.0,United Kingdom
560773,22268,DECORATION SITTING BUNNY,2,7/20/2011 16:17,0.63,,United Kingdom
550458,22228,BUNNY WOODEN PAINTED WITH BIRD ,1,4/18/2011 13:13,1.63,,United Kingdom
564896,21983,PACK OF 12 BLUE PAISLEY TISSUES ,24,8/31/2011 11:06,0.29,13726.0,United Kingdom
561636,22382,LUNCH BAG SPACEBOY DESIGN ,20,7/28/2011 14:36,1.65,12910.0,United Kingdom
558682,22663,JUMBO BAG DOLLY GIRL DESIGN,1,7/1/2011 11:20,4.13,,United Kingdom
560244,21792,CLASSIC FRENCH STYLE BASKET GREEN ,1,7/17/2011 12:14,3.95,16931.0,United Kingdom
545945,22999,TRAVEL CARD WALLET RETRO PETALS,4,3/8/2011 12:07,0.42,16710.0,United Kingdom
549302,22493,PAINT YOUR OWN CANVAS SET,12,4/8/2011 8:25,1.65,14246.0,United Kingdom
536885,22866,HAND WARMER SCOTTY DOG DESIGN,12,12/3/2010 11:42,2.1,,EIRE
568670,21524,DOORMAT SPOTTY HOME SWEET HOME,2,9/28/2011 13:07,8.25,14978.0,United Kingdom
558636,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,6/30/2011 19:58,0.85,14702.0,United Kingdom
559863,23301,GARDENERS KNEELING PAD KEEP CALM ,1,7/13/2011 10:33,1.65,15039.0,United Kingdom
558708,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,7/1/2011 13:01,1.65,12748.0,United Kingdom
540113,22510,GINGHAM BABUSHKA DOORSTOP,8,1/5/2011 9:11,1.25,13126.0,United Kingdom
537222,21955,DOORMAT UNION JACK GUNS AND ROSES,1,12/5/2010 16:00,7.95,14404.0,United Kingdom
556102,21094,SET/6 RED SPOTTY PAPER PLATES,12,6/8/2011 16:15,0.85,13115.0,United Kingdom
572903,23293,SET OF 12 FAIRY CAKE BAKING CASES,4,10/26/2011 15:17,0.83,17974.0,United Kingdom
570499,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,6,10/11/2011 9:19,1.65,12772.0,Portugal
561676,79321,CHILLI LIGHTS,4,7/28/2011 17:53,5.75,13468.0,United Kingdom
571425,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,10/17/2011 12:41,0.83,14911.0,EIRE
551516,21716,BOYS VINTAGE TIN SEASIDE BUCKET,10,5/1/2011 11:10,2.55,14800.0,United Kingdom
566400,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,12,9/12/2011 13:16,1.25,17139.0,United Kingdom
569212,23096,PETIT TRAY CHIC,3,10/2/2011 12:05,1.65,15164.0,United Kingdom
554980,22274,FELTCRAFT DOLL EMILY,1,5/29/2011 11:59,2.95,17613.0,United Kingdom
569415,21218,RED SPOTTY BISCUIT TIN,2,10/4/2011 10:14,8.29,,United Kingdom
560050,23202,JUMBO BAG VINTAGE LEAF,1,7/14/2011 15:07,2.08,,United Kingdom
562710,23323,WHITE WICKER STAR ,24,8/8/2011 14:37,1.85,14298.0,United Kingdom
553547,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,12,5/17/2011 15:48,0.83,12474.0,Germany
570499,84378,SET OF 3 HEART COOKIE CUTTERS,12,10/11/2011 9:19,1.45,12772.0,Portugal
580027,22866,HAND WARMER SCOTTY DOG DESIGN,6,12/1/2011 12:01,2.1,14178.0,United Kingdom
562417,22465,HANGING METAL STAR LANTERN,3,8/4/2011 16:32,3.29,,United Kingdom
537396,22415,WHITE TISSUE REAM,1,12/6/2010 14:08,7.95,17223.0,United Kingdom
567910,47566,PARTY BUNTING,4,9/22/2011 16:58,4.95,12437.0,France
538651,22644,CERAMIC CHERRY CAKE MONEY BANK,2,12/13/2010 15:07,1.45,15311.0,United Kingdom
580395,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,1,12/4/2011 10:56,2.95,17629.0,United Kingdom
555278,21930,JUMBO STORAGE BAG SKULLS,10,6/1/2011 17:33,4.13,,United Kingdom
541916,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,5,1/24/2011 11:34,3.75,17861.0,United Kingdom
553745,84760S,,2,5/19/2011 9:46,0.0,,United Kingdom
568135,23169,CLASSIC GLASS COOKIE JAR,1,9/23/2011 17:04,8.29,,United Kingdom
574081,23108,SET OF 10 LED DOLLY LIGHTS,2,11/2/2011 16:37,6.25,15804.0,United Kingdom
552305,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,5/8/2011 15:16,1.65,14341.0,United Kingdom
567066,22680,FRENCH BLUE METAL DOOR SIGN 5,10,9/16/2011 12:17,1.25,13418.0,United Kingdom
578344,22766,PHOTO FRAME CORNICE,3,11/24/2011 9:21,5.79,,United Kingdom
568709,22422,TOOTHPASTE TUBE PEN,1,9/28/2011 15:42,0.65,15036.0,United Kingdom
563709,23265,SET OF 3 WOODEN TREE DECORATIONS,3,8/18/2011 15:17,1.25,15472.0,United Kingdom
557473,84378,SET OF 3 HEART COOKIE CUTTERS,12,6/20/2011 13:28,1.25,17428.0,United Kingdom
577393,22065,CHRISTMAS PUDDING TRINKET POT ,22,11/18/2011 17:06,0.39,14031.0,United Kingdom
550804,21664,RIDGED GLASS STORAGE JAR CREAM LID,4,4/20/2011 15:32,3.75,16676.0,United Kingdom
569228,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,10/2/2011 14:47,1.45,15547.0,United Kingdom
564713,23237,SET OF 4 KNICK KNACK TINS LEAF,2,8/28/2011 10:43,4.15,16768.0,United Kingdom
555108,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,5/31/2011 14:18,7.95,18231.0,United Kingdom
566486,21912,VINTAGE SNAKES & LADDERS,6,9/13/2011 9:59,3.75,16098.0,United Kingdom
542795,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2/1/2011 10:59,4.95,18055.0,United Kingdom
542538,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,1/28/2011 13:54,0.42,15079.0,United Kingdom
550542,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,6,4/19/2011 11:37,2.46,,United Kingdom
539088,20726,LUNCH BAG WOODLAND,30,12/16/2010 9:45,1.65,13093.0,United Kingdom
552306,21868,POTTING SHED TEA MUG,12,5/8/2011 15:20,1.25,13911.0,United Kingdom
537153,21014,SWISS CHALET TREE DECORATION ,24,12/5/2010 13:03,0.85,16718.0,United Kingdom
562218,22178,VICTORIAN GLASS HANGING T-LIGHT,96,8/3/2011 14:07,1.06,13851.0,United Kingdom
569469,46776F,WOVEN ROSE GARDEN CUSHION COVER ,2,10/4/2011 12:22,4.95,16360.0,United Kingdom
C565428,M,Manual,-1,9/4/2011 12:53,4.25,12867.0,United Kingdom
576780,23323,WHITE WICKER STAR ,19,11/16/2011 13:27,2.1,13258.0,United Kingdom
569255,23542,70'S ALPHABET WALL ART,78,10/3/2011 11:01,6.67,18102.0,United Kingdom
558232,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,6/27/2011 14:30,1.25,17841.0,United Kingdom
579777,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,1,11/30/2011 15:13,4.13,,United Kingdom
560779,21930,JUMBO STORAGE BAG SKULLS,5,7/21/2011 9:30,4.96,,United Kingdom
558709,23239,SET OF 4 KNICK KNACK TINS POPPIES,2,7/1/2011 13:02,4.15,17338.0,United Kingdom
562715,23295,SET OF 12 MINI LOAF BAKING CASES,1,8/8/2011 15:34,2.46,,United Kingdom
561675,22182,CAKE STAND VICTORIAN FILIGREE SMALL,4,7/28/2011 17:33,4.95,17483.0,United Kingdom
576339,22676,FRENCH BLUE METAL DOOR SIGN 1,2,11/14/2011 15:27,2.46,14096.0,United Kingdom
577358,21314,SMALL GLASS HEART TRINKET POT,1,11/18/2011 15:59,4.13,,United Kingdom
575039,23313,VINTAGE CHRISTMAS BUNTING,3,11/8/2011 11:53,4.95,15005.0,United Kingdom
546884,22675,FRENCH KITCHEN SIGN BLUE METAL,1,3/17/2011 18:08,2.46,,United Kingdom
569248,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,10/3/2011 10:09,0.39,12886.0,United Kingdom
568912,23388,WOODLAND MINI BACKPACK,2,9/29/2011 13:45,4.15,17528.0,United Kingdom
553709,22730,ALARM CLOCK BAKELIKE IVORY,8,5/18/2011 15:29,3.75,13767.0,United Kingdom
566603,21328,BALLOONS  WRITING SET ,1,9/13/2011 16:12,3.29,,United Kingdom
556237,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,2,6/9/2011 15:34,1.25,,United Kingdom
558459,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,6/29/2011 14:20,1.65,15334.0,United Kingdom
575918,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,24,11/11/2011 16:58,1.25,17191.0,United Kingdom
577152,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,11/18/2011 9:53,2.55,14277.0,France
542891,22667,RECIPE BOX RETROSPOT ,24,2/1/2011 13:26,2.55,16705.0,United Kingdom
550196,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,4/15/2011 10:09,0.55,14796.0,United Kingdom
580893,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,12/6/2011 12:38,1.25,17290.0,United Kingdom
556812,84912A,PINK ROSE WASHBAG,1,6/14/2011 17:25,3.29,,United Kingdom
543631,21528,DAIRY MAID TRADITIONAL TEAPOT ,1,2/10/2011 16:17,6.95,14081.0,United Kingdom
573814,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,11/1/2011 11:31,0.42,13268.0,United Kingdom
551424,23008,DOLLY GIRL BABY GIFT SET,1,4/28/2011 14:34,16.95,12748.0,United Kingdom
578846,23506,MINI PLAYING CARDS SPACEBOY ,5,11/25/2011 17:27,0.42,17757.0,United Kingdom
569137,21411,GINGHAM HEART  DOORSTOP RED,1,9/30/2011 14:45,8.29,,United Kingdom
558121,23284,DOORMAT KEEP CALM AND COME IN,2,6/27/2011 9:34,7.95,13453.0,United Kingdom
543277,21874,GIN AND TONIC MUG,6,2/6/2011 14:33,1.25,15808.0,United Kingdom
558075,22423,REGENCY CAKESTAND 3 TIER,2,6/24/2011 17:07,12.75,17858.0,United Kingdom
552640,21927,BLUE/CREAM STRIPE CUSHION COVER ,5,5/10/2011 13:19,1.25,17841.0,United Kingdom
566480,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,9/13/2011 9:17,0.42,16451.0,United Kingdom
578068,23275,SET OF 3 HANGING OWLS OLLIE BEAK,6,11/22/2011 15:45,1.25,14505.0,United Kingdom
552531,22926,IVORY GIANT GARDEN THERMOMETER,5,5/10/2011 9:35,5.95,13742.0,United Kingdom
554359,22427,ENAMEL FLOWER JUG CREAM,3,5/24/2011 9:56,5.95,13590.0,United Kingdom
579784,85099F,JUMBO BAG STRAWBERRY,100,11/30/2011 15:27,1.79,14258.0,United Kingdom
573585,22189,CREAM HEART CARD HOLDER,1,10/31/2011 14:41,8.29,,United Kingdom
536632,21484,CHICK GREY HOT WATER BOTTLE,4,12/2/2010 11:02,3.45,14388.0,United Kingdom
559607,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,7/11/2011 11:39,8.25,12681.0,France
575087,22961,JAM MAKING SET PRINTED,1,11/8/2011 13:57,1.45,16549.0,United Kingdom
566720,22116,METAL SIGN HIS DINNER IS SERVED,1,9/14/2011 12:42,0.79,13634.0,United Kingdom
568690,82483,WOOD 2 DRAWER CABINET WHITE FINISH,8,9/28/2011 14:43,6.95,16332.0,United Kingdom
576300,47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,1,11/14/2011 14:39,2.95,15058.0,United Kingdom
548568,22627,MINT KITCHEN SCALES,1,4/1/2011 10:43,0.76,14543.0,United Kingdom
563103,21391,FRENCH LAVENDER SCENT HEART,12,8/12/2011 10:08,0.75,13873.0,United Kingdom
550987,85053,FRENCH ENAMEL CANDLEHOLDER,2,4/21/2011 18:10,4.13,,United Kingdom
562439,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,360,8/4/2011 18:06,3.39,12931.0,United Kingdom
579456,23452,HEART MINI PORTRAIT FRAME,1,11/29/2011 14:20,1.95,13428.0,United Kingdom
581492,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,12/9/2011 10:03,1.25,,United Kingdom
560225,23198,PANTRY MAGNETIC  SHOPPING LIST,3,7/15/2011 16:27,3.29,,United Kingdom
556629,84949,SILVER HANGING T-LIGHT HOLDER,6,6/13/2011 14:55,1.65,14841.0,United Kingdom
540801,22670,FRENCH WC SIGN BLUE METAL,12,1/11/2011 12:25,1.25,12540.0,Spain
552149,21889,WOODEN BOX OF DOMINOES,12,5/6/2011 12:00,1.25,13365.0,United Kingdom
581439,20728,LUNCH BAG CARS BLUE,3,12/8/2011 16:30,4.13,,United Kingdom
537799,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,12/8/2010 13:07,3.75,15916.0,United Kingdom
536805,22405,MONEY BOX POCKET MONEY DESIGN,12,12/2/2010 16:38,1.25,14775.0,United Kingdom
571837,82616B,FRAPPUCINO SCARF KNITTING KIT,1,10/19/2011 12:11,1.25,16470.0,United Kingdom
577545,21494,ROTATING LEAVES T-LIGHT HOLDER,3,11/20/2011 14:43,1.25,16931.0,United Kingdom
557502,84991,60 TEATIME FAIRY CAKE CASES,2,6/20/2011 15:32,1.25,,United Kingdom
548987,22047,EMPIRE GIFT WRAP,25,4/5/2011 12:50,0.42,14535.0,United Kingdom
571557,21429,RED GINGHAM ROSE JEWELLERY BOX,8,10/18/2011 9:25,1.95,15678.0,United Kingdom
552337,22418,10 COLOUR SPACEBOY PEN,24,5/9/2011 11:34,0.85,12621.0,Germany
566607,20725,LUNCH BAG RED RETROSPOT,4,9/13/2011 16:40,1.65,13032.0,United Kingdom
546762,22431,WATERING CAN BLUE ELEPHANT,1,3/16/2011 14:12,1.95,17961.0,United Kingdom
539760,22301,COFFEE MUG CAT + BIRD DESIGN,6,12/21/2010 17:16,2.55,17400.0,United Kingdom
538177,21000,ROSE DU SUD COSMETICS BAG,1,12/10/2010 9:51,3.36,,United Kingdom
555124,21901,"KEY FOB , BACK DOOR ",3,5/31/2011 15:26,0.65,18204.0,United Kingdom
553863,23050,RECYCLED ACAPULCO MAT GREEN,1,5/19/2011 14:05,8.25,13418.0,United Kingdom
565725,21563,RED HEART SHAPE LOVE BUCKET ,6,9/6/2011 11:55,2.95,13949.0,United Kingdom
561894,22349,DOG BOWL CHASING BALL DESIGN,1,7/31/2011 15:00,3.75,14456.0,United Kingdom
542428,22536,MAGIC DRAWING SLATE PURDEY,192,1/28/2011 10:00,0.42,17404.0,Sweden
546429,16207A,PINK STRAWBERRY HANDBAG ,2,3/13/2011 15:25,2.95,17611.0,United Kingdom
569137,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3,9/30/2011 14:45,4.96,,United Kingdom
572511,23460,SWEETHEART WALL TIDY ,2,10/24/2011 14:29,9.95,14895.0,United Kingdom
570700,23245,SET OF 3 REGENCY CAKE TINS,4,10/12/2011 9:29,4.95,14156.0,EIRE
564323,23199,JUMBO BAG APPLES,100,8/24/2011 13:24,1.75,13694.0,United Kingdom
581492,22727,ALARM CLOCK BAKELIKE RED ,4,12/9/2011 10:03,7.46,,United Kingdom
557888,22653,BUTTON BOX ,1,6/23/2011 13:51,1.95,14656.0,United Kingdom
567656,47559B,TEA TIME OVEN GLOVE,1,9/21/2011 14:40,2.46,14096.0,United Kingdom
579196,22421,LIPSTICK PEN FUSCHIA,9,11/28/2011 15:54,0.83,14096.0,United Kingdom
548153,22520,CHILDS GARDEN TROWEL BLUE ,12,3/29/2011 13:05,0.85,15129.0,United Kingdom
539436,21485,RETROSPOT HEART HOT WATER BOTTLE,1,12/17/2010 14:49,11.02,,United Kingdom
C560409,21746,SMALL RED RETROSPOT WINDMILL,-12,7/18/2011 14:24,1.25,16717.0,United Kingdom
570258,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1,10/10/2011 9:56,15.79,,United Kingdom
539958,22694,WICKER STAR ,1,12/23/2010 13:26,4.21,,United Kingdom
567882,23379,PACK OF 12 RED APPLE TISSUES,24,9/22/2011 15:03,0.39,12906.0,United Kingdom
567718,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,9/22/2011 10:26,0.85,17730.0,United Kingdom
545897,23180,MUM'S KITCHEN CLOCK,1,3/7/2011 17:22,9.96,,United Kingdom
537852,22467,GUMBALL COAT RACK,12,12/8/2010 15:56,2.55,17340.0,United Kingdom
579512,23002,TRAVEL CARD WALLET SKULLS,2,11/29/2011 16:47,0.83,,United Kingdom
556214,22208,WOOD STAMP SET THANK YOU,12,6/9/2011 14:14,0.83,14913.0,United Kingdom
539484,22508,DOORSTOP RETROSPOT HEART,2,12/19/2010 15:44,3.75,15640.0,United Kingdom
553344,84997B,CHILDRENS CUTLERY RETROSPOT RED ,18,5/16/2011 12:45,4.15,14952.0,United Kingdom
555559,23207,LUNCH BAG ALPHABET DESIGN,10,6/5/2011 14:18,1.65,13862.0,United Kingdom
570880,22630,DOLLY GIRL LUNCH BOX,12,10/13/2011 9:16,1.95,14291.0,United Kingdom
558194,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,6/27/2011 12:28,0.65,14583.0,United Kingdom
542372,22569,FELTCRAFT CUSHION BUTTERFLY,4,1/27/2011 13:37,3.75,13078.0,United Kingdom
560773,23322,LARGE WHITE HEART OF WICKER,2,7/20/2011 16:17,5.79,,United Kingdom
557643,15056bl,EDWARDIAN PARASOL BLACK,2,6/21/2011 16:36,12.46,,United Kingdom
561710,22770,MIRROR CORNICE,1,7/29/2011 11:45,14.95,13827.0,United Kingdom
563688,22908,PACK OF 20 NAPKINS RED APPLES,12,8/18/2011 12:41,0.85,16767.0,United Kingdom
560278,22113,GREY HEART HOT WATER BOTTLE,2,7/17/2011 15:45,3.75,13610.0,United Kingdom
577296,23493,VINTAGE DOILY TRAVEL SEWING KIT,4,11/18/2011 12:47,1.95,17286.0,United Kingdom
562924,23166,MEDIUM CERAMIC TOP STORAGE JAR,14,8/10/2011 14:49,1.25,16750.0,United Kingdom
539313,84924A,WAKE UP COCKEREL CALENDAR SIGN ,4,12/16/2010 18:18,3.75,14220.0,United Kingdom
547375,22568,FELTCRAFT CUSHION OWL,4,3/22/2011 14:24,3.75,13196.0,United Kingdom
566561,21504,SKULLS GREETING CARD,12,9/13/2011 12:13,0.42,18145.0,United Kingdom
553387,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,5/16/2011 16:33,3.29,,United Kingdom
568218,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,9/26/2011 9:52,0.85,13389.0,United Kingdom
575867,23661,MILK MAIDS MUG ,1,11/11/2011 12:44,1.65,15034.0,United Kingdom
568094,22776,SWEETHEART CAKESTAND 3 TIER,4,9/23/2011 14:43,9.95,15807.0,United Kingdom
578810,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,11/25/2011 13:27,4.95,16814.0,United Kingdom
572549,48184,DOORMAT ENGLISH ROSE ,1,10/24/2011 17:03,15.79,,United Kingdom
562587,22906,12 MESSAGE CARDS WITH ENVELOPES,12,8/7/2011 14:34,1.65,15640.0,United Kingdom
545216,21843,RED RETROSPOT CAKE STAND,2,2/28/2011 16:50,20.79,,United Kingdom
568049,23266,SET OF 3 WOODEN STOCKING DECORATION,2,9/23/2011 12:38,1.25,17841.0,United Kingdom
574477,22505,MEMO BOARD COTTAGE DESIGN,2,11/4/2011 12:21,4.95,15453.0,United Kingdom
578065,21174,POTTERING IN THE SHED METAL SIGN,2,11/22/2011 15:41,4.13,,United Kingdom
545215,22469,HEART OF WICKER SMALL,7,2/28/2011 16:47,1.65,,United Kingdom
570499,21906,PHARMACIE FIRST AID TIN,2,10/11/2011 9:19,6.75,12772.0,Portugal
547651,21248,DOOR HANGER  MUM + DADS ROOM,1,3/24/2011 12:11,1.45,16904.0,United Kingdom
566488,85066,CREAM SWEETHEART MINI CHEST,2,9/13/2011 10:16,12.75,12940.0,United Kingdom
566163,22492,MINI PAINT SET VINTAGE ,36,9/9/2011 11:48,0.65,12637.0,France
558891,22090,PAPER BUNTING RETROSPOT,12,7/4/2011 15:38,2.95,16861.0,United Kingdom
575970,22789,T-LIGHT HOLDER SWEETHEART HANGING,4,11/13/2011 12:50,1.95,16416.0,United Kingdom
562276,23200,JUMBO BAG PEARS,10,8/4/2011 10:23,2.08,17735.0,United Kingdom
581149,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,12/7/2011 14:12,1.65,15471.0,United Kingdom
555726,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,6/6/2011 16:23,12.75,12540.0,Spain
573585,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,10/31/2011 14:41,7.46,,United Kingdom
563897,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,8/21/2011 10:44,2.95,12523.0,France
C563232,23173,REGENCY TEAPOT ROSES ,-1,8/14/2011 15:55,9.95,17988.0,United Kingdom
560991,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,7/22/2011 13:29,8.5,12438.0,Norway
558107,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,6/26/2011 15:09,8.5,17811.0,United Kingdom
555571,21671,RED SPOT CERAMIC DRAWER KNOB,12,6/5/2011 15:36,1.25,15462.0,United Kingdom
555553,20685,DOORMAT RED RETROSPOT,2,6/5/2011 13:45,7.95,12662.0,Germany
555923,21937,STRAWBERRY   PICNIC BAG,1,6/7/2011 17:09,5.79,,United Kingdom
580729,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,12/5/2011 17:24,0.83,,United Kingdom
551342,21888,BINGO SET,4,4/28/2011 8:34,3.75,16099.0,United Kingdom
541872,22295,HEART FILIGREE DOVE LARGE,2,1/24/2011 9:52,1.65,14796.0,United Kingdom
540548,22849,BREAD BIN DINER STYLE MINT,1,1/9/2011 16:11,16.95,14794.0,United Kingdom
580115,23507,MINI PLAYING CARDS BUFFALO BILL ,1,12/1/2011 16:22,0.83,,United Kingdom
565928,22847,BREAD BIN DINER STYLE IVORY,4,9/8/2011 10:09,14.95,,EIRE
577723,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,11/21/2011 12:36,8.95,16713.0,United Kingdom
560105,22355,CHARLOTTE BAG SUKI DESIGN,3,7/14/2011 19:23,0.85,16794.0,United Kingdom
543354,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2/7/2011 13:50,1.25,13458.0,United Kingdom
539933,21213,PACK OF 72 SKULL CAKE CASES,24,12/23/2010 11:24,0.55,15235.0,United Kingdom
551858,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,5/4/2011 15:33,4.95,18041.0,United Kingdom
568059,22633,HAND WARMER UNION JACK,4,9/23/2011 12:58,2.1,13097.0,United Kingdom
577768,22594,CHRISTMAS GINGHAM TREE,5,11/21/2011 15:18,1.63,,United Kingdom
574654,70006,LOVE HEART POCKET WARMER,2,11/6/2011 11:32,1.65,15571.0,United Kingdom
579938,23245,SET OF 3 REGENCY CAKE TINS,4,12/1/2011 10:18,4.95,14146.0,United Kingdom
542115,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,1/25/2011 14:01,2.46,,United Kingdom
554139,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,5/23/2011 10:34,5.95,14911.0,EIRE
545575,21231,SWEETHEART CERAMIC TRINKET BOX,24,3/3/2011 18:28,1.25,13014.0,United Kingdom
